RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
96275,11031,91020,Zip,CA,CA,La Crescenta-Montrose,Los Angeles-Long Beach-Anaheim,Los Angeles County,200432,201518,201936,202937,203537,204194,204606,204678,204494,204512,204375,204192,203080,201142,199623,199135,199863,200522,201418,202517,204055,205267,206442,208067,210709,214391,217879,220298,221367,222059,222975,224701,226694,228806,230963,232309,234376,236124,238274,240086,241799,244231,246425,247872,248231,248926,250932,253702,256194,257858,259694,261819,265243,268892,272712,276217,281359,285827,289447,291236,293257,296436,299806,303218,304420,304916,304282,305203,304794,306064,307390,310674,313518,316384,319043,322254,326469,331994,338974,345811,352771,358871,364737,369720,374329,378485,383538,387661,392819,397061,403315,408392,414419,419479,427565,436616,447022,456967,466370,477390,488791,499041,506105,513025,520918,529036,533983,538582,541961,547586,552182,558238,562826,569471,578055,589022,600377,611669,620289,626971,633945,640101,647787,651298,655899,659189,661091,660241,654728,650804,649279,649756,647162,642978,639336,639029,638631,636048,632057,626364,622117,615957,610658,605689,600942,594189,583230,570630,555865,542665,529358,519073,511350,506479,499943,490720,485828,486457,489013,489888,491621,497862,506546,517874,527223,533162,538077,542709,545142,542848,543540,545818,550801,547460,543287,536225,529863,524542,519443,518192,516784,516174,512220,508357,501896,500156,498014,495057,491583,487220,486537,484107,482568,480667,480415,480970,482679,484372,486486,487630,489935,495911,502528,511931,518440,528694,537763,548702,558496,568009,577201,588544,598196,604084,606765,606711,609835,609323,611133,610638,611696,612252,616940,620910,625942,629621,635809,640281,645602,650446,656172,659078,663467,668050,670549,672364,673333,676541,679948,687697,692504,697816,699436,705837,708885,712236,713547,718791,725344,733228,736341,738464,741982,746384,751181,754147,760280,765188,768535,769945,771929,774700,780866,785555,790690,795677,802133,807822,812124,816190,820428,821193,821223,820129,820998,821725,822736,820675,817714,817527,824839,832448,832069,825714,821121,821802,825218,830544,838662,846585,854119,859511,860023,860714,867854,881716,894472,903637,908983,913248,915114,919110
97298,11250,93510,Zip,CA,CA,Acton,Los Angeles-Long Beach-Anaheim,Los Angeles County,189314,190144,190614,192257,193089,193923,194051,194362,194412,194248,194259,194303,193765,192634,191834,190821,191147,191224,191958,192171,192437,193039,193265,193722,194756,196497,198166,199404,200074,200809,201856,203606,206154,208783,211282,213068,215335,217853,220214,222183,224048,226604,229555,231734,233088,234011,235895,238609,241164,242617,244565,246930,249412,251336,252313,253931,255523,256844,257976,257823,257849,258568,259221,259905,260772,262430,264239,265503,267099,270117,272501,275834,278313,281468,284572,288609,293012,297260,301812,306095,310605,314685,320042,324820,330116,334449,339822,343745,346901,349608,354648,361509,367920,372530,377680,384142,391927,399340,406321,414727,425300,435736,443863,450301,459356,468409,475863,481489,486943,495438,503747,512606,518854,525763,533038,541445,549296,559851,569326,579557,587479,593243,599354,604012,610792,616372,621866,626293,626147,625362,624577,626361,626646,624600,620571,617250,613240,609175,602855,595389,587863,581083,575675,567853,561196,555574,548300,538439,525114,514200,503558,496322,490827,483560,473592,460492,449930,440893,435289,429494,424936,419633,416058,411237,407007,401438,399231,399258,399472,398485,397372,397688,400997,401336,401381,398233,396809,396990,395583,395110,393079,391223,388222,386324,382750,380682,377054,375405,371974,369959,368622,367756,366505,366280,366745,366189,366554,368172,373103,379965,386750,392702,397784,402843,406542,411261,415133,422059,427076,434473,440110,446571,450952,453384,455970,458461,464331,466941,470905,472962,476275,476716,478480,477717,479440,479954,482897,484657,488708,493466,498168,498703,500860,503766,505450,506770,508989,516445,522020,527971,529319,533127,535118,541527,544842,547670,549167,551327,553038,553198,553991,555746,558172,558717,560913,561743,564477,565619,568804,572452,576480,579490,582619,585649,588836,592494,595907,600094,603262,607582,610232,612686,612419,611469,609876,608354,609100,608462,607719,607387,611111,615777,616283,613331,610181,610298,611974,615164,618762,622632,626871,630186,631694,632876,638263,646970,657808,667522,677015,686108,694596,704716
96126,11640,90290,Zip,CA,CA,Topanga,Los Angeles-Long Beach-Anaheim,Los Angeles County,368772,368695,369590,370610,370045,369296,368257,368250,366108,365787,365542,367908,368952,370683,370369,370336,372740,376012,379406,381434,385887,388515,391420,391647,394226,396069,399270,401767,404792,407468,411267,416379,423458,429068,434356,437846,440987,444870,448503,453232,456887,459906,462738,463319,462874,464037,465489,468364,471774,473754,477505,479762,482531,487612,492352,498766,503055,507576,512711,518178,522948,529620,534077,540899,549106,557146,563878,569719,576416,584429,588782,593664,595637,599270,602703,607220,609125,610221,613495,618210,626481,632632,644024,652909,665271,673607,687279,697842,710285,718416,727829,735113,739516,742633,748886,759020,770373,781748,788255,797217,808648,825362,838531,852529,868983,890230,905377,918579,928369,942415,957363,972514,980658,989848,1003732,1019601,1032237,1037273,1040949,1041377,1047698,1053003,1057406,1060128,1068837,1077534,1085028,1090889,1096996,1102982,1109588,1119540,1117745,1110564,1108397,1111688,1112006,1104869,1090376,1075810,1056087,1048060,1040852,1035024,1030782,1025462,1012153,989077,970633,962632,956553,949070,944644,935228,921641,901458,890145,886894,887070,889756,888081,878864,874334,872833,879669,883277,889591,896997,900784,899435,899079,897672,902070,904009,901989,898335,886124,877616,866853,862200,858702,855450,851797,848434,838431,833131,829221,821724,816804,807251,805180,802270,796987,790016,780293,775324,772785,770722,772749,782448,792435,806406,813750,822608,828444,841534,856294,874807,890677,908679,922033,934553,944172,950274,957681,958669,966483,968174,974387,973935,974181,971487,972872,967721,964865,962422,967199,973787,979754,988621,996372,997890,1005077,1009069,1015685,1017836,1023387,1031450,1040259,1050652,1054517,1055182,1054623,1066152,1074382,1086563,1088830,1100513,1105107,1110794,1107489,1108716,1118395,1131023,1140178,1145483,1150029,1156967,1165271,1175666,1187350,1195077,1204473,1209946,1214731,1218525,1225343,1230671,1239573,1243635,1247721,1239878,1234518,1233620,1238976,1245142,1248581,1245957,1240098,1231273,1229276,1232603,1229343,1222979,1212912,1211717,1208759,1209840,1210331,1220268,1229892,1245558,1252945,1258408,1269128,1287513,1308064,1321226,1333446,1343333,1355764,1364393
96973,11885,92655,Zip,CA,CA,Westminster,Los Angeles-Long Beach-Anaheim,Orange County,179059,180079,180221,180558,180394,180429,180512,180677,180804,181170,181065,181262,181252,180589,180385,180948,182359,183296,183942,184467,185276,186113,187945,189540,191502,193438,195403,196819,198161,199749,202182,204978,207711,209431,210381,210974,212208,213757,215364,216562,217500,219219,220238,220842,221001,222693,225322,228662,230638,232964,235033,238549,242021,245276,248501,252003,255969,259468,262190,264691,267790,271143,274633,277860,280913,283541,286289,289066,292580,295816,299286,302926,306499,310174,313598,317213,321236,326498,332837,338892,343676,348843,354905,362746,369468,375767,380502,386867,393960,400415,406139,413142,422657,433297,443773,449253,457493,467047,481463,492727,502167,512683,522622,531845,537769,543378,548517,556622,563850,569523,575594,582416,592561,599485,609122,616984,627367,634969,642690,652534,659030,665918,667387,672408,674153,675565,673836,674471,673594,672719,667758,662497,661211,661655,660076,654579,647353,644886,637233,627963,612125,601926,596405,588280,577745,558931,547658,533216,523294,509865,502732,495812,493883,486076,474333,462915,453371,451951,447220,444924,441583,437652,434962,432870,433840,437042,443433,449070,452451,453683,454618,459216,462149,464418,461078,458131,455030,451046,445905,440855,439882,438156,436392,430486,424541,422876,422855,420836,414457,410556,408746,408646,404869,401252,397770,397267,399000,400211,405778,413515,422646,428913,432956,437479,446117,457407,471465,483198,494215,502529,504929,507970,511194,517602,523335,528427,530021,528268,523975,521858,519429,518861,519303,519337,520171,521373,525237,528041,530495,534155,538001,542952,545494,548165,551046,553478,556788,558729,559686,563117,566944,571733,574610,574558,577728,579018,584196,587948,590752,593232,597501,599968,603747,604472,608200,612148,616397,622789,627124,631268,635286,638156,642074,646012,650099,655387,658956,663921,667479,672036,672493,672705,670843,673021,672750,672534,669781,668056,666045,666167,669486,674011,678770,681445,683329,682484,682449,683946,690801,697129,704358,708250,711069,712615,716854,723487,732385,742294,753039,763153,770756,778909
96979,12184,92661,Zip,CA,CA,Newport Beach,Los Angeles-Long Beach-Anaheim,Orange County,571450,573209,571924,569899,564284,559814,555264,552368,551622,553606,556341,556459,556365,552583,553500,554689,561784,568583,576675,585589,592324,595820,597773,602653,613332,628314,639463,649611,658732,669019,678184,686288,693875,702431,712161,726549,734577,739975,743228,749741,759167,764671,774365,777111,783247,788928,800268,810095,815051,821309,829022,842529,853839,868760,878282,892981,905891,921653,933784,943092,955944,968018,984193,998752,1007947,1013562,1019713,1029694,1040719,1050153,1059064,1070848,1084579,1098270,1110626,1119334,1133656,1154032,1182084,1205721,1228780,1247618,1263348,1273649,1281696,1299167,1310207,1321349,1331897,1347488,1366711,1388434,1412350,1438639,1471691,1507300,1541204,1565220,1591528,1623488,1660713,1696620,1709191,1715103,1712648,1723531,1732605,1746342,1768084,1788613,1822321,1845102,1865321,1864519,1889895,1917724,1963709,1986150,2004325,2022574,2034320,2052035,2051951,2067099,2080275,2101457,2101602,2106125,2094655,2094711,2086121,2083907,2091062,2098283,2100651,2086987,2067884,2055981,2036069,2011127,1975330,1951563,1941896,1926972,1907170,1875732,1858336,1832315,1805696,1776273,1763331,1753686,1754317,1739190,1716013,1684922,1651050,1621665,1591186,1570966,1566393,1562728,1563505,1560313,1565705,1578148,1593979,1609398,1618801,1635072,1650097,1677013,1689765,1699399,1691454,1686563,1673039,1655996,1635384,1630215,1639681,1647551,1646493,1638629,1629021,1622643,1620447,1622413,1625440,1634305,1648744,1646903,1630451,1612005,1612696,1613664,1618028,1626680,1648733,1673307,1697055,1720751,1740809,1763088,1797825,1834023,1874831,1914225,1968654,2015198,2053804,2081901,2109511,2129446,2155890,2194913,2236384,2276375,2287799,2303161,2301564,2315831,2322914,2337748,2355872,2381442,2404358,2413068,2416460,2430375,2460343,2492470,2513457,2530003,2552402,2581647,2612890,2644163,2669192,2706237,2727609,2744525,2758578,2773257,2801920,2813300,2851726,2883112,2912923,2919231,2929111,2940474,2974305,3004314,3023318,3023948,3023634,3040414,3034855,3027937,3025944,3038137,3056197,3067712,3076159,3082082,3098071,3132644,3174107,3207288,3197091,3168724,3118653,3115464,3122751,3135478,3129338,3110468,3103474,3092815,3104794,3113608,3146614,3158154,3179803,3173990,3182042,3182161,3198409,3216259,3230689,3244961,3238080,3236215,3240985,3273425,3309350,3344019,3363010,3388748,3413634,3447546
95991,12671,90010,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534800,535685,539207,541338,542951,539428,539300,536740,538207,532854,531934,533516,537906,544490,540961,541156,535761,539982,541321,545063,547405,557680,566679,568033,565796,556716,555709,554598,564916,572500,578911,588227,588832,592350,584652,583269,580596,583819,592751,602669,611609,616478,616914,614513,615418,614614,621404,631527,645430,658863,661165,657581,655411,658399,667353,670232,674915,678438,682397,686097,691507,697499,703560,707892,706913,706627,712301,726603,744247,758075,766946,769862,763763,756698,755836,762223,764961,759547,745300,730611,713723,701510,693333,686585,679246,664034,642091,618738,598701,589160,582083,577413,568680,557738,544395,531747,526394,528885,538084,544650,548861,546978,546151,547010,548788,549786,550727,553254,554443,555072,551825,547028,542563,533235,524484,508183,497260,489963,485525,482545,474857,469646,463619,462468,464336,473840,480279,488066,489258,489829,491571,491282,493544,489712,493901,498762,504957,507082,512100,522489,536883,552126,563169,574498,587026,604549,616016,624170,630484,640314,650439,652894,652119,650342,654053,657101,656164,649785,639886,628682,616556,604975,592977,584033,582165,580711,578962,578700,579738,585820,593943,608212,619044,623802,624578,626634,628215,635079,638294,638750,640011,644262,646817,642734,642366,651686,663720,674819,681147,681346,683346,689447,699872,702446,708015,713864,727071,735533,750289,762233,774492,780874,789988,801572,811470,824591,828858,839115,831667,825601,810700,806085,802368,814107,826766,830371,823362,809559,805472,801620,804458,798074,786123,772007,765567,754758,738975,726870,726536,733406,739255,738317,738694,745518,758778,770271,776821,781875,790721,800972,807977
96980,13338,92662,Zip,CA,CA,Newport Beach,Los Angeles-Long Beach-Anaheim,Orange County,559007,563491,564445,566904,567574,568652,570104,570289,572611,574991,577567,576897,579535,578127,579756,580005,586008,594146,600311,607650,612465,619424,626246,637510,649915,665748,680759,695220,702974,705774,711709,721548,731386,737107,741657,747908,743617,738051,732506,735034,740955,746893,754329,756372,758214,761191,768631,776158,784945,796502,805915,819295,828345,846882,859113,874359,888035,906997,925257,939266,952574,968115,988044,1006002,1019571,1026847,1035866,1048489,1064255,1073821,1080749,1089604,1105128,1115741,1123136,1124881,1140863,1159267,1185793,1204335,1219900,1236097,1250985,1266770,1274571,1286865,1299742,1318231,1329316,1339125,1346368,1361669,1385132,1411781,1443163,1471739,1502066,1531070,1556064,1583873,1611499,1641477,1662221,1674750,1679187,1681544,1686045,1695494,1716703,1729228,1758846,1779019,1809497,1824175,1854033,1881139,1914109,1934948,1947758,1966401,1974668,1996686,1996429,2004136,1998849,2002193,1995475,1997698,1993388,2000365,2002323,2005770,2010485,2017278,2018686,2013838,1998861,1985765,1959182,1924541,1882013,1848357,1830602,1812404,1793417,1754668,1729630,1694237,1672972,1651921,1647123,1651637,1660111,1657435,1648357,1629013,1612005,1587766,1564027,1549049,1547618,1549858,1552420,1547455,1553669,1565038,1566549,1561081,1548203,1567518,1585024,1611044,1614381,1615285,1599487,1592753,1576657,1562582,1546614,1551851,1564918,1565454,1553996,1542879,1535727,1528148,1525912,1531668,1539444,1548442,1554897,1547158,1529514,1512948,1520346,1522314,1526707,1531387,1551010,1553514,1552407,1551691,1570809,1594744,1628747,1663395,1698766,1735278,1779827,1825583,1864939,1917894,1977592,2027134,2063146,2095964,2135073,2164373,2167507,2170717,2167724,2172875,2166959,2142463,2119782,2106858,2115484,2119896,2117118,2123519,2144357,2170779,2187646,2198195,2216405,2249108,2283832,2315037,2327952,2351176,2363119,2376957,2388650,2401255,2423275,2438809,2468462,2492839,2508215,2512837,2525022,2539312,2573461,2603837,2631216,2635889,2638538,2647767,2634918,2625774,2628692,2655690,2683216,2705253,2714250,2718857,2719540,2746246,2774497,2807775,2836831,2856933,2855637,2854012,2867404,2883435,2890212,2876277,2875407,2869712,2888447,2902883,2923542,2920715,2930542,2932892,2914497,2880719,2858737,2876968,2893821,2906218,2893185,2881694,2873666,2888882,2904308,2922560,2950584,2992030,3033290,3057836
97037,13403,92823,Zip,CA,CA,Brea,Los Angeles-Long Beach-Anaheim,Orange County,278698,280890,281001,281734,281340,280745,280093,279705,280432,281411,281972,282869,283948,283247,283237,283725,285986,288554,291323,293571,294958,295694,297309,298840,300999,303496,306133,308607,310840,313004,315522,319036,321697,324829,327327,329388,330909,332529,335654,338606,342040,346442,350094,352377,354665,357969,362689,367897,371848,376757,381068,386864,391226,395032,398939,403850,408817,413249,416447,420306,424991,429847,432653,434861,437139,438604,439697,439843,442341,444707,447242,449530,451641,454237,457430,461459,465947,472548,480600,489231,495738,502435,510890,520817,529639,536676,542096,548930,556195,563065,570490,579929,592569,605321,617918,625657,636962,651327,670784,687199,704756,723358,739449,751158,758586,767136,774682,785491,795437,802562,811448,820612,830765,835651,845255,855661,868708,877308,884172,893597,898514,905826,906080,910400,910919,912431,907717,906448,902979,902120,897716,893610,893946,893314,890664,883319,874301,867123,855603,843182,827337,816014,809947,799951,786378,765842,753330,738561,729013,719553,718320,715243,713990,706495,695162,683543,675603,675775,672461,669323,665385,661033,657890,653842,653805,654805,659866,663874,664772,663187,662282,668144,671629,673273,666366,662565,657723,655067,648941,645463,644672,643756,639703,632254,624329,621124,621239,620952,617194,613934,612964,613356,609615,604871,603345,603667,607279,608722,614415,619945,626807,632161,636338,639410,648909,663009,681102,695317,708900,721039,729133,736688,743947,752818,763267,774419,781546,783468,777977,776313,772856,772661,771583,771252,773477,774515,776895,776683,776893,778868,782409,786726,789554,791284,794545,797491,801554,805371,806268,810011,811304,814249,815698,815567,817973,819180,824295,829457,830647,830333,831238,831531,835562,837281,841783,844009,846516,850369,850505,849822,851389,855242,861174,867366,871314,874425,876139,880702,884799,887702,886525,884101,880091,879724,878672,877535,874382,871734,867628,865926,867458,871910,876812,879228,882924,883533,883037,881992,885760,891289,898094,901951,904114,904960,908661,915727,922898,931043,940636,951401,960497,969146
97344,13485,93591,Zip,CA,CA,Palmdale,Los Angeles-Long Beach-Anaheim,Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121141,121060,120546,118602,115506,111972,109190,107687,106948,106805,106497,106346,105559,103729,101305,100026,100782,102078,103174,102247,100738,98508,96942,95420,94724,94547,95038,95448,94954,94630,93466,93515,93620,94158,94123,93911,94004,94230,94445,94126,94182,94523,95510,96019,95839,95284,95588,96608,97813,99002,100180,102250,104215,106044,107518,109538,112476,116036,118911,121449,123699,126339,128619,130004,131452,132916,134798,136565,138031,139055,139496,139971,140851,141237,142643,144046,145695,146247,146473,146459,146842,147576,149074,150042,150903,152278,153128,154590,155466,157637,159316,160958,161558,162411,163642,166031,167900,169760,171689,173189,174745,175909,178410,181090,184305,186892,189510,191909,195163,197917,200575,202817,205923,208678,211219,213398,216544,219708,222161,223422,224674,225829,226954,228005,228806,230515,232619,234954,235938,236267,236286,236628,236646,237484,239053,241537,244007,245940,246988,248086,249693,251988,254919,258268,261708,264688,267136,269059
97059,13781,92861,Zip,CA,CA,Villa Park,Los Angeles-Long Beach-Anaheim,Orange County,470527,471803,469653,467587,464336,463179,461694,462076,462853,464429,463813,464963,467654,468963,472749,476627,481998,484590,486899,488316,490228,492009,498134,501678,503845,505979,509584,513245,518360,524381,534067,542265,550039,555230,559256,564188,570664,576049,579296,580664,582976,587381,589740,591692,592756,599361,606328,614872,618355,624145,629551,640075,648322,655882,660267,664492,670824,674788,680018,682892,689125,693989,699389,702800,704388,705221,711028,718827,726946,732417,735770,739385,742807,750557,757919,764263,770379,778431,787296,796472,804423,815745,829973,844609,859727,868616,879495,891112,908196,922235,933200,944836,960264,974877,987064,999573,1014791,1035695,1058979,1083202,1104260,1126352,1146974,1164392,1176672,1189699,1205130,1219953,1230309,1237440,1242822,1249631,1257615,1266033,1281721,1296015,1315869,1328115,1338149,1352035,1363286,1375717,1378439,1383761,1387428,1391733,1387659,1386904,1380476,1379746,1374839,1369350,1372055,1371813,1376308,1366632,1356346,1343512,1330728,1315439,1297006,1284265,1276149,1258010,1233449,1204791,1182436,1163554,1144682,1126979,1109764,1099044,1090365,1077624,1060472,1050336,1043869,1038555,1027819,1017508,1012805,1010511,1011233,1005671,1005567,1002267,1001472,998025,991235,991761,993389,1003285,1008154,1006935,1001716,995237,987431,982668,977655,973709,972667,970541,967276,956308,940666,930815,925724,926759,920488,913535,904513,901332,893806,885243,883043,888746,902127,913538,929102,942416,958703,971617,988726,1001566,1021405,1040760,1060456,1070881,1081287,1095063,1097769,1100769,1103021,1114851,1122950,1131686,1140569,1150998,1153229,1158062,1158639,1157720,1156788,1154352,1159351,1161561,1171513,1176212,1176736,1173301,1174352,1180913,1186072,1191449,1198983,1208517,1215820,1222340,1222468,1228173,1229891,1236250,1240621,1242759,1247152,1245682,1252159,1252435,1251735,1247104,1249784,1249421,1257321,1259645,1263701,1262313,1263328,1272137,1276541,1284694,1291076,1299580,1306090,1314148,1315797,1317561,1315311,1322783,1327903,1332463,1325422,1318366,1309917,1306499,1303798,1305789,1308046,1309249,1307119,1301368,1302379,1304048,1315866,1323020,1334092,1336446,1335003,1328559,1331146,1339067,1352124,1364142,1370963,1377226,1382775,1392424,1401104,1415081,1433087,1453713,1469262,1482471
96048,13909,90067,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,,,,,,,,,,,,324798,322245,321558,319809,318410,319410,321947,326307,328153,329680,332047,334670,340530,347333,355420,361864,368730,373395,375406,375815,379493,384061,388024,392536,393697,397277,397438,399148,401305,401957,405437,407421,412013,417777,424027,429837,430237,428757,427290,430331,432913,436580,438057,441783,445161,446420,445895,444572,450826,455804,460922,460244,461673,464295,468146,469239,468732,469688,473122,476204,476936,478465,480621,485137,487551,488989,489224,492078,497948,503491,507790,511175,512515,512806,512845,514478,517326,519552,521666,522713,521853,519922,517770,518104,522383,527967,535217,537943,542982,547548,554926,561200,570376,583278,597290,611532,623490,636764,648057,664816,678904,693266,705426,717208,726400,728000,735577,742137,749016,746477,742673,740557,741388,746418,751351,757235,761958,770682,771346,769538,766634,770568,773808,773725,771366,769649,765899,765327,761576,758682,748273,741182,737526,737894,742019,744858,744761,740223,736194,730540,724438,717643,721248,720791,716180,711680,709596,706105,703584,700274,700506,695997,698414,702150,707654,714488,716736,713302,704966,703733,704527,712849,713526,718165,715943,716603,712358,715137,725586,738032,745948,751486,758859,754727,756454,763771,786600,803824,819419,827286,834380,840749,853288,860817,866578,873779,889346,898240,893754,880156,871868,871514,879992,887071,895345,905737,919347,940887,954057,968162,978219,996425,1013641,1018741,1012025,1006640,1012055,1019872,1019031,1012665,1000842,990565,983559,989401,992526,997722,1000510,1009598,1008326,1005788,1009620,1019832,1037454,1057200,1076070,1084888,1091305,1103567,1117900,1127015,1133954,1142054,1147695,1148984,1150209,1142778,1142947,1144199,1150149,1151543,1157733,1167990,1179410,1192356,1205842,1222781,1229223,1245417,1255315,1268374,1283728,1302396,1318526,1329739,1341183,1343130,1338513,1326283,1326553,1328129,1333233,1334741,1332394,1331370,1325509,1323191,1317423,1319307,1321993,1332987,1343349,1339782,1327846,1310903,1305115,1309430,1316545,1321645,1321717,1326111,1333167,1336507,1337173,1346151,1361385,1382090,1396560,1402672,1410314,1419928,1436705
